Row ID,Order ID,Order Date,Ship Date,Ship Mode,Segment,Country,City,State,Postal Code,Region,Category,Sales,Quantity,Discount,Profit
5919,US-2015-126977,9/17/2015,9/23/2015,Standard Class,Consumer,United States,New York City,New York,10035,East,Furniture,2003.92,5,0.2,-25.049
5924,CA-2016-130288,11/26/2016,11/30/2016,Second Class,Corporate,United States,New York City,New York,10011,East,Furniture,313.176,2,0.4,-120.0508
5927,US-2014-118997,04-08-2014,04-12-2014,Standard Class,Corporate,United States,Decatur,Alabama,35601,South,Furniture,1215.92,8,0,316.1392
5929,CA-2014-114314,10-11-2014,10/15/2014,Standard Class,Corporate,United States,Fayetteville,Arkansas,72701,South,Furniture,8.92,4,0,3.9248
5930,US-2017-169551,07-07-2017,07-09-2017,First Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Furniture,87.21,3,0.5,-45.3492
5936,CA-2016-103107,07-04-2016,07-04-2016,Same Day,Home Office,United States,Seattle,Washington,98103,West,Furniture,25.4,5,0,8.636
5944,CA-2014-104178,8/25/2014,8/29/2014,Standard Class,Corporate,United States,Los Angeles,California,90036,West,Furniture,6.28,1,0,2.6376
5955,CA-2014-155796,11-11-2014,11/15/2014,Second Class,Corporate,United States,Reading,Pennsylvania,19601,East,Furniture,23.968,2,0.2,7.7896
5956,CA-2014-155796,11-11-2014,11/15/2014,Second Class,Corporate,United States,Reading,Pennsylvania,19601,East,Furniture,521.96,4,0.5,-250.5408
5960,CA-2016-127138,03-12-2016,3/15/2016,Second Class,Corporate,United States,San Francisco,California,94109,West,Furniture,770.352,3,0.2,77.0352
5961,CA-2017-150602,02-09-2017,2/14/2017,Second Class,Corporate,United States,Los Angeles,California,90045,West,Furniture,21.12,4,0,6.5472
5972,CA-2014-141726,7/20/2014,7/22/2014,First Class,Consumer,United States,San Diego,California,92105,West,Furniture,43.02,3,0,15.4872
5973,CA-2017-115105,02-06-2017,02-11-2017,Standard Class,Consumer,United States,New York City,New York,10024,East,Furniture,240.784,1,0.2,30.098
5979,CA-2014-117765,09-07-2014,9/13/2014,Standard Class,Home Office,United States,Tulsa,Oklahoma,74133,Central,Furniture,429.9,5,0,111.774
5981,CA-2014-117765,09-07-2014,9/13/2014,Standard Class,Home Office,United States,Tulsa,Oklahoma,74133,Central,Furniture,161.96,2,0,45.3488
5985,CA-2016-163776,7/19/2016,7/25/2016,Standard Class,Consumer,United States,Hattiesburg,Mississippi,39401,South,Furniture,185.58,6,0,76.0878
5990,CA-2016-163776,7/19/2016,7/25/2016,Standard Class,Consumer,United States,Hattiesburg,Mississippi,39401,South,Furniture,504.9,5,0,126.225
5993,US-2017-163300,9/15/2017,9/21/2017,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Furniture,184.752,3,0.2,-20.7846
5996,CA-2016-162187,12-11-2016,12-11-2016,Same Day,Corporate,United States,Columbus,Ohio,43229,East,Furniture,458.43,5,0.3,-137.529
5998,CA-2016-162187,12-11-2016,12-11-2016,Same Day,Corporate,United States,Columbus,Ohio,43229,East,Furniture,328.59,3,0.4,-147.8655
5999,US-2014-112991,12-10-2014,12/14/2014,Standard Class,Corporate,United States,Caldwell,Idaho,83605,West,Furniture,338.352,3,0.2,4.2294
6002,CA-2014-124079,12/13/2014,12/17/2014,Standard Class,Corporate,United States,Phoenix,Arizona,85023,West,Furniture,87.96,3,0.2,7.6965
6005,CA-2017-107244,09-07-2017,09-11-2017,Standard Class,Consumer,United States,Los Angeles,California,90004,West,Furniture,19.76,4,0,8.2992
6006,CA-2015-100657,11-02-2015,11-07-2015,Standard Class,Consumer,United States,Troy,New York,12180,East,Furniture,109.764,2,0.1,8.5372
6008,CA-2017-129028,04-01-2017,04-03-2017,First Class,Corporate,United States,Florence,South Carolina,29501,South,Furniture,127.95,3,0,21.7515
6016,CA-2014-102652,04-06-2014,04-12-2014,Standard Class,Corporate,United States,Los Angeles,California,90049,West,Furniture,91.96,2,0,15.6332
6017,CA-2014-102652,04-06-2014,04-12-2014,Standard Class,Corporate,United States,Los Angeles,California,90049,West,Furniture,33.11,7,0,12.9129
6031,US-2017-152492,07-06-2017,07-06-2017,Same Day,Consumer,United States,Miami,Florida,33142,South,Furniture,239.24,1,0.2,23.924
6032,CA-2016-101168,12/25/2016,01-01-2017,Standard Class,Corporate,United States,Nashua,New Hampshire,3060,East,Furniture,21.12,4,0,6.5472
6034,CA-2015-130253,12/14/2015,12/18/2015,Standard Class,Home Office,United States,Los Angeles,California,90036,West,Furniture,15.24,3,0,5.1816
6037,CA-2016-131205,09-04-2016,09-08-2016,Standard Class,Consumer,United States,Georgetown,Kentucky,40324,South,Furniture,42.6,3,0,16.614
6043,CA-2016-117912,02-04-2016,02-08-2016,Standard Class,Consumer,United States,Sierra Vista,Arizona,85635,West,Furniture,14.368,2,0.2,3.9512
6044,CA-2017-145702,5/19/2017,5/24/2017,Second Class,Corporate,United States,Knoxville,Tennessee,37918,South,Furniture,314.352,3,0.2,-35.3646
6046,CA-2015-113215,09-03-2015,09-08-2015,Standard Class,Corporate,United States,Tucson,Arizona,85705,West,Furniture,238.152,3,0.2,89.307
6047,CA-2016-154662,06-09-2016,6/16/2016,Standard Class,Home Office,United States,Minneapolis,Minnesota,55407,Central,Furniture,692.94,3,0,173.235
6054,CA-2016-124016,9/23/2016,9/26/2016,Second Class,Home Office,United States,Lancaster,Ohio,43130,East,Furniture,28,4,0.2,7.7
6068,CA-2017-166695,5/20/2017,5/24/2017,Standard Class,Home Office,United States,Lakewood,California,90712,West,Furniture,518.272,8,0.2,-97.176
6069,CA-2017-166695,5/20/2017,5/24/2017,Standard Class,Home Office,United States,Lakewood,California,90712,West,Furniture,6.98,1,0,3.3504
6080,CA-2016-151561,09-01-2016,09-07-2016,Standard Class,Consumer,United States,New York City,New York,10011,East,Furniture,191.82,3,0,61.3824
6082,US-2014-165589,2/18/2014,2/18/2014,Same Day,Consumer,United States,Lubbock,Texas,79424,Central,Furniture,25.16,5,0.6,-11.322
6088,CA-2015-114048,12/14/2015,12/18/2015,Standard Class,Consumer,United States,Costa Mesa,California,92627,West,Furniture,29.22,3,0,12.8568
6091,CA-2017-100111,9/20/2017,9/26/2017,Standard Class,Consumer,United States,New York City,New York,10035,East,Furniture,272.646,3,0.1,18.1764
6097,CA-2017-100111,9/20/2017,9/26/2017,Standard Class,Consumer,United States,New York City,New York,10035,East,Furniture,80.991,1,0.1,8.0991
6100,CA-2017-100111,9/20/2017,9/26/2017,Standard Class,Consumer,United States,New York City,New York,10035,East,Furniture,2888.127,11,0.1,609.7157
6102,CA-2017-100111,9/20/2017,9/26/2017,Standard Class,Consumer,United States,New York City,New York,10035,East,Furniture,2254.41,5,0.1,375.735
6105,US-2017-132381,8/22/2017,8/24/2017,First Class,Home Office,United States,Philadelphia,Pennsylvania,19143,East,Furniture,314.532,2,0.4,-83.8752
6111,CA-2016-124590,11-12-2016,11/16/2016,Standard Class,Consumer,United States,Parma,Ohio,44134,East,Furniture,1474.802,7,0.3,-21.0686
6114,CA-2016-124590,11-12-2016,11/16/2016,Standard Class,Consumer,United States,Parma,Ohio,44134,East,Furniture,1537.074,9,0.3,0
6115,CA-2016-124590,11-12-2016,11/16/2016,Standard Class,Consumer,United States,Parma,Ohio,44134,East,Furniture,449.372,2,0.3,-12.8392
6121,CA-2017-143378,9/19/2017,9/25/2017,Standard Class,Corporate,United States,Springfield,Oregon,97477,West,Furniture,409.216,8,0.2,61.3824
6122,CA-2017-143378,9/19/2017,9/25/2017,Standard Class,Corporate,United States,Springfield,Oregon,97477,West,Furniture,72.588,2,0.7,-128.2388
6128,CA-2016-124100,3/31/2016,04-06-2016,Standard Class,Consumer,United States,New York City,New York,10009,East,Furniture,327.996,6,0.1,54.666
6132,CA-2014-163447,12/27/2014,12/31/2014,Standard Class,Home Office,United States,New York City,New York,10011,East,Furniture,767.214,14,0.1,161.9674
6134,CA-2016-148096,8/16/2016,8/19/2016,First Class,Corporate,United States,Los Angeles,California,90045,West,Furniture,161.28,2,0.2,12.096
6139,CA-2014-131247,3/30/2014,04-04-2014,Standard Class,Consumer,United States,San Francisco,California,94110,West,Furniture,205.666,2,0.15,-12.098
6150,CA-2017-101322,12/28/2017,12/31/2017,First Class,Corporate,United States,Long Beach,California,90805,West,Furniture,340.704,6,0.2,-34.0704
6151,US-2016-106600,04-08-2016,04-11-2016,First Class,Consumer,United States,Columbus,Georgia,31907,South,Furniture,354.9,5,0,88.725
6152,CA-2014-111871,3/18/2014,3/21/2014,Second Class,Home Office,United States,San Francisco,California,94110,West,Furniture,1198.33,10,0.15,70.49
6154,CA-2017-151484,4/20/2017,4/23/2017,First Class,Corporate,United States,Philadelphia,Pennsylvania,19120,East,Furniture,51.968,2,0.2,10.3936
6157,CA-2017-151484,4/20/2017,4/23/2017,First Class,Corporate,United States,Philadelphia,Pennsylvania,19120,East,Furniture,42.408,3,0.2,9.5418
6165,CA-2014-103989,3/19/2014,3/21/2014,First Class,Corporate,United States,Lakeland,Florida,33801,South,Furniture,4.992,3,0.2,1.3728
6166,CA-2014-103989,3/19/2014,3/21/2014,First Class,Corporate,United States,Lakeland,Florida,33801,South,Furniture,20.016,3,0.2,5.5044
6176,CA-2015-158421,9/21/2015,9/26/2015,Standard Class,Consumer,United States,Columbia,South Carolina,29203,South,Furniture,1690.04,4,0,422.51
6185,CA-2016-143609,12-11-2016,12/13/2016,First Class,Home Office,United States,Portland,Oregon,97206,West,Furniture,403.92,5,0.2,25.245
6191,CA-2016-157259,12/24/2016,12/28/2016,Standard Class,Consumer,United States,New York City,New York,10035,East,Furniture,799.56,9,0,207.8856
6203,CA-2016-118332,12/16/2016,12/23/2016,Standard Class,Consumer,United States,Apple Valley,California,92307,West,Furniture,563.92,5,0.2,7.049
6205,CA-2017-145660,12-01-2017,12-03-2017,First Class,Home Office,United States,Marion,Ohio,43302,East,Furniture,7.712,2,0.2,1.7352
6208,CA-2016-133697,10/20/2016,10/24/2016,Second Class,Consumer,United States,Houston,Texas,77095,Central,Furniture,56.686,1,0.3,-14.5764
6212,CA-2017-119809,8/18/2017,8/25/2017,Standard Class,Corporate,United States,Seattle,Washington,98103,West,Furniture,65.94,3,0,22.4196
6216,CA-2015-161711,11/28/2015,12-03-2015,Standard Class,Corporate,United States,New York City,New York,10035,East,Furniture,68.16,3,0,27.9456
6223,CA-2017-140627,12/23/2017,12/27/2017,Standard Class,Consumer,United States,Hendersonville,Tennessee,37075,South,Furniture,72.704,4,0.2,19.0848
6226,CA-2015-133445,10-05-2015,10-09-2015,Standard Class,Consumer,United States,Portland,Oregon,97206,West,Furniture,66.294,1,0.7,-103.8606
6227,CA-2015-133445,10-05-2015,10-09-2015,Standard Class,Consumer,United States,Portland,Oregon,97206,West,Furniture,291.168,4,0.2,-14.5584
6232,US-2017-142188,09-11-2017,09-11-2017,Same Day,Consumer,United States,Seattle,Washington,98105,West,Furniture,177.568,2,0.2,8.8784
6239,CA-2015-134075,12-12-2015,12/16/2015,Standard Class,Consumer,United States,San Jose,California,95123,West,Furniture,166.5,3,0,21.645
6242,CA-2017-141572,5/28/2017,5/31/2017,Second Class,Corporate,United States,Concord,New Hampshire,3301,East,Furniture,247.44,8,0,101.4504
6246,CA-2015-112305,11/20/2015,11/25/2015,Standard Class,Home Office,United States,Seattle,Washington,98105,West,Furniture,22.14,3,0,6.4206
6249,CA-2017-121580,5/29/2017,06-04-2017,Standard Class,Consumer,United States,Columbus,Indiana,47201,Central,Furniture,6.24,3,0,2.6208
6255,CA-2015-151624,09-08-2015,9/14/2015,Standard Class,Corporate,United States,Montgomery,Alabama,36116,South,Furniture,21.36,8,0,8.1168
6271,CA-2017-102379,12-02-2017,12-06-2017,Standard Class,Corporate,United States,Oakland,California,94601,West,Furniture,1159.056,9,0.2,43.4646
6274,US-2016-139087,7/17/2016,7/22/2016,Second Class,Consumer,United States,Seattle,Washington,98105,West,Furniture,12.42,3,0,4.4712
6276,US-2016-139087,7/17/2016,7/22/2016,Second Class,Consumer,United States,Seattle,Washington,98105,West,Furniture,24.75,5,0,10.89
6282,CA-2015-116484,11/20/2015,11/26/2015,Standard Class,Consumer,United States,Marion,Ohio,43302,East,Furniture,63.824,2,0.2,9.5736
6285,CA-2016-100944,9/24/2016,9/28/2016,Standard Class,Corporate,United States,Los Angeles,California,90049,West,Furniture,563.24,5,0.2,56.324
6286,CA-2016-125080,10/21/2016,10/26/2016,Standard Class,Corporate,United States,Lakewood,Ohio,44107,East,Furniture,661.176,2,0.4,-231.4116
6288,CA-2014-100090,07-08-2014,07-12-2014,Standard Class,Corporate,United States,San Francisco,California,94122,West,Furniture,502.488,3,0.2,-87.9354
6290,US-2015-139675,3/13/2015,3/18/2015,Second Class,Home Office,United States,Chico,California,95928,West,Furniture,915.136,4,0.2,102.9528
6291,US-2015-139675,3/13/2015,3/18/2015,Second Class,Home Office,United States,Chico,California,95928,West,Furniture,327.76,8,0,91.7728
6292,CA-2017-143756,12-02-2017,12-05-2017,First Class,Consumer,United States,Salem,Virginia,24153,South,Furniture,701.96,2,0,168.4704
6300,CA-2017-107314,11/30/2017,12-03-2017,First Class,Home Office,United States,San Francisco,California,94109,West,Furniture,25.83,3,0,9.5571
6307,CA-2016-163328,11-04-2016,11-06-2016,Second Class,Corporate,United States,Eugene,Oregon,97405,West,Furniture,104.784,1,0.2,-14.4078
6309,CA-2016-163328,11-04-2016,11-06-2016,Second Class,Corporate,United States,Eugene,Oregon,97405,West,Furniture,650.352,3,0.2,-97.5528
6312,CA-2014-112837,09-11-2014,9/16/2014,Standard Class,Consumer,United States,Oxnard,California,93030,West,Furniture,127.95,3,0,21.7515
6328,CA-2014-167927,1/20/2014,1/26/2014,Standard Class,Consumer,United States,Westland,Michigan,48185,Central,Furniture,272.94,3,0,30.0234
6333,CA-2014-167927,1/20/2014,1/26/2014,Standard Class,Consumer,United States,Westland,Michigan,48185,Central,Furniture,14.73,3,0,4.8609
6337,CA-2016-165995,8/30/2016,09-06-2016,Standard Class,Consumer,United States,Los Angeles,California,90008,West,Furniture,47.04,4,0,15.9936
6340,CA-2017-143112,10-05-2017,10-09-2017,Standard Class,Corporate,United States,New York City,New York,10035,East,Furniture,221.382,2,0.1,2.4598
6351,CA-2017-161557,09-03-2017,09-08-2017,Standard Class,Consumer,United States,Dallas,Texas,75217,Central,Furniture,108.4,5,0.6,-105.69
6370,CA-2016-103919,10-03-2016,10-07-2016,Standard Class,Corporate,United States,Grand Prairie,Texas,75051,Central,Furniture,38.08,5,0.6,-29.512
6371,CA-2016-113425,11/21/2016,11/21/2016,Same Day,Home Office,United States,New York City,New York,10009,East,Furniture,113.568,2,0.2,12.7764
6372,CA-2017-143035,10-03-2017,10-05-2017,Second Class,Home Office,United States,New York City,New York,10009,East,Furniture,83.92,4,0,21.8192
6375,CA-2014-107811,4/29/2014,05-03-2014,Standard Class,Corporate,United States,Memphis,Tennessee,38109,South,Furniture,561.584,2,0.2,70.198
6378,US-2016-116442,12/15/2016,12/22/2016,Standard Class,Consumer,United States,Los Angeles,California,90004,West,Furniture,14.76,2,0,4.2804
6382,CA-2016-127236,3/29/2016,04-02-2016,Standard Class,Consumer,United States,Springfield,Ohio,45503,East,Furniture,299.975,5,0.5,-167.986
6395,CA-2016-129126,12/14/2016,12/19/2016,Standard Class,Consumer,United States,New York City,New York,10011,East,Furniture,396.92,4,0,198.46
6402,CA-2017-125472,5/30/2017,5/31/2017,First Class,Consumer,United States,Lafayette,Louisiana,70506,South,Furniture,241.96,2,0,33.8744
6404,CA-2017-125472,5/30/2017,5/31/2017,First Class,Consumer,United States,Lafayette,Louisiana,70506,South,Furniture,8.01,3,0,3.0438
6406,CA-2017-154074,8/31/2017,09-02-2017,Second Class,Corporate,United States,Spokane,Washington,99207,West,Furniture,569.568,2,0.2,7.1196
6408,CA-2017-161774,5/14/2017,5/15/2017,First Class,Consumer,United States,Houston,Texas,77041,Central,Furniture,899.43,5,0.3,-12.849
6420,CA-2016-140130,10/31/2016,11-05-2016,Standard Class,Corporate,United States,Tulsa,Oklahoma,74133,Central,Furniture,368.97,3,0,81.1734
6424,CA-2015-149650,10/24/2015,10/27/2015,First Class,Home Office,United States,Oakland,California,94601,West,Furniture,454.272,8,0.2,-73.8192
6431,CA-2014-165764,11-03-2014,11-07-2014,Standard Class,Consumer,United States,Jacksonville,North Carolina,28540,South,Furniture,945.036,6,0.4,-299.2614
6433,CA-2014-165764,11-03-2014,11-07-2014,Standard Class,Consumer,United States,Jacksonville,North Carolina,28540,South,Furniture,410.352,3,0.2,-51.294
6436,US-2017-116897,5/27/2017,5/29/2017,First Class,Consumer,United States,Pocatello,Idaho,83201,West,Furniture,35,4,0,14.7
6439,US-2017-113992,12/14/2017,12/19/2017,Standard Class,Consumer,United States,Plano,Texas,75023,Central,Furniture,974.988,4,0.3,-97.4988
6440,CA-2014-166891,10-04-2014,10-06-2014,First Class,Consumer,United States,New York City,New York,10024,East,Furniture,589.41,5,0.1,-6.549
6445,CA-2016-101161,10/13/2016,10/20/2016,Standard Class,Corporate,United States,New York City,New York,10024,East,Furniture,82.26,3,0,33.7266
6447,US-2017-119816,03-04-2017,03-06-2017,Second Class,Home Office,United States,Houston,Texas,77095,Central,Furniture,103.5,5,0.6,-77.625
6456,CA-2017-161102,7/31/2017,08-03-2017,First Class,Consumer,United States,San Francisco,California,94110,West,Furniture,36.96,7,0,11.4576
6463,US-2017-133361,5/14/2017,5/17/2017,First Class,Corporate,United States,Baltimore,Maryland,21215,East,Furniture,261.96,2,0,23.5764
6465,US-2016-155404,9/22/2016,9/28/2016,Standard Class,Home Office,United States,Louisville,Kentucky,40214,South,Furniture,13.28,2,0,6.3744
6470,CA-2016-163804,12-02-2016,12-08-2016,Standard Class,Home Office,United States,Providence,Rhode Island,2908,East,Furniture,72.42,6,0,23.8986
6475,CA-2014-149524,1/14/2014,1/15/2014,First Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Furniture,61.96,4,0.5,-53.2856
6482,CA-2017-140872,06-03-2017,06-10-2017,Standard Class,Consumer,United States,Pembroke Pines,Florida,33024,South,Furniture,241.568,2,0.2,0
6484,CA-2017-113908,06-03-2017,06-09-2017,Standard Class,Corporate,United States,New York City,New York,10011,East,Furniture,384.768,2,0.4,-115.4304
6491,CA-2014-149594,9/15/2014,9/19/2014,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19120,East,Furniture,103.936,4,0.2,16.8896
6492,CA-2016-113845,11/20/2016,11/25/2016,Standard Class,Corporate,United States,Orlando,Florida,32839,South,Furniture,289.568,2,0.2,10.8588
6498,CA-2015-103135,7/24/2015,7/28/2015,Standard Class,Home Office,United States,Louisville,Kentucky,40214,South,Furniture,20.94,3,0,6.0726
6508,US-2016-128909,10-09-2016,10-11-2016,Second Class,Corporate,United States,Philadelphia,Pennsylvania,19143,East,Furniture,332.832,4,0.2,-24.9624
6516,US-2017-116652,9/15/2017,9/19/2017,Standard Class,Consumer,United States,San Francisco,California,94122,West,Furniture,218.352,3,0.2,0
6517,US-2017-116652,9/15/2017,9/19/2017,Standard Class,Consumer,United States,San Francisco,California,94122,West,Furniture,529.9,5,0,105.98
